location,city,country,utc,local,latitude,longitude,no2,co,pm25,pm10,o3,unit,attribution
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T17:45:00.000Z,2020-03-16T23:15:00+05:30,28.6573814,77.1585447,40.94,2040,90.67,227.35,7.91,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T17:30:00.000Z,2020-03-16T23:00:00+05:30,28.6573814,77.1585447,42.11,2160,84.18,234.23,4.16,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T17:15:00.000Z,2020-03-16T22:45:00+05:30,28.6573814,77.1585447,47.42,2120,79.46,219.25,10.93,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T17:00:00.000Z,2020-03-16T22:30:00+05:30,28.6573814,77.1585447,48.02,2130,71,214.25,8.34,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T16:45:00.000Z,2020-03-16T22:15:00+05:30,28.6573814,77.1585447,45.5,2120,74.49,214.65,7.66,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T16:30:00.000Z,2020-03-16T22:00:00+05:30,28.6573814,77.1585447,49.65,2090,77.46,199.74,9.48,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T16:15:00.000Z,2020-03-16T21:45:00+05:30,28.6573814,77.1585447,50.6,1940,67.36,171.14,9.96,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T16:00:00.000Z,2020-03-16T21:30:00+05:30,28.6573814,77.1585447,46.54,1860,50.48,144.06,7.6,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T15:45:00.000Z,2020-03-16T21:15:00+05:30,28.6573814,77.1585447,46.15,1820,41.53,130.99,8.64,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T15:30:00.000Z,2020-03-16T21:00:00+05:30,28.6573814,77.1585447,48.77,1710,39.31,130.31,5.41,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T15:15:00.000Z,2020-03-16T20:45:00+05:30,28.6573814,77.1585447,48.68,1730,40.78,138.66,9.97,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T15:00:00.000Z,2020-03-16T20:30:00+05:30,28.6573814,77.1585447,51.12,1750,43.13,133.34,7.37,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T14:45:00.000Z,2020-03-16T20:15:00+05:30,28.6573814,77.1585447,53.69,1650,40.59,116.01,3.29,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T14:30:00.000Z,2020-03-16T20:00:00+05:30,28.6573814,77.1585447,50.37,1570,28.42,108.95,11.38,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T14:15:00.000Z,2020-03-16T19:45:00+05:30,28.6573814,77.1585447,51.73,1480,25.02,99.84,11.29,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T14:00:00.000Z,2020-03-16T19:30:00+05:30,28.6573814,77.1585447,42.12,1420,17.09,85.74,7.68,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T13:45:00.000Z,2020-03-16T19:15:00+05:30,28.6573814,77.1585447,48.59,1350,19.03,63.77,7.12,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T13:30:00.000Z,2020-03-16T19:00:00+05:30,28.6573814,77.1585447,41.65,1320,12.06,47.17,16.17,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T13:15:00.000Z,2020-03-16T18:45:00+05:30,28.6573814,77.1585447,29.02,1240,11.95,21.1,25.55,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T13:00:00.000Z,2020-03-16T18:30:00+05:30,28.6573814,77.1585447,26.15,1270,15.39,13.76,29.2,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T12:45:00.000Z,2020-03-16T18:15:00+05:30,28.6573814,77.1585447,19.59,1200,20.69,18.25,40.5,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T12:30:00.000Z,2020-03-16T18:00:00+05:30,28.6573814,77.1585447,20.24,1270,22.66,22.05,38.62,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T12:15:00.000Z,2020-03-16T17:45:00+05:30,28.6573814,77.1585447,19.83,1220,21.23,36.58,37.38,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T12:00:00.000Z,2020-03-16T17:30:00+05:30,28.6573814,77.1585447,19.07,1230,29.6,63.18,35.21,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T11:45:00.000Z,2020-03-16T17:15:00+05:30,28.6573814,77.1585447,18.46,1130,33.31,102.13,40.24,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T11:30:00.000Z,2020-03-16T17:00:00+05:30,28.6573814,77.1585447,17.31,1210,36.66,112.81,37.69,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T11:15:00.000Z,2020-03-16T16:45:00+05:30,28.6573814,77.1585447,18.64,1090,36.16,102.51,50.88,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T11:00:00.000Z,2020-03-16T16:30:00+05:30,28.6573814,77.1585447,17.35,1160,49.14,101.65,49.14,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T10:15:00.000Z,2020-03-16T15:45:00+05:30,28.6573814,77.1585447,17.3,1120,58.77,128.06,37.5,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T10:00:00.000Z,2020-03-16T15:30:00+05:30,28.6573814,77.1585447,18.72,1130,46.51,110.04,36.37,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T09:45:00.000Z,2020-03-16T15:15:00+05:30,28.6573814,77.1585447,21.34,1150,38.3,111.96,36.09,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T09:30:00.000Z,2020-03-16T15:00:00+05:30,28.6573814,77.1585447,17.95,1210,43.94,132.37,30.52,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T09:15:00.000Z,2020-03-16T14:45:00+05:30,28.6573814,77.1585447,19.56,950,60.11,148.35,32.14,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T09:00:00.000Z,2020-03-16T14:30:00+05:30,28.6573814,77.1585447,22.26,980,64.03,152.67,31.02,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T08:45:00.000Z,2020-03-16T14:15:00+05:30,28.6573814,77.1585447,21.86,1000,57.72,150.32,46.6,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T08:30:00.000Z,2020-03-16T14:00:00+05:30,28.6573814,77.1585447,20.66,960,52.68,146.59,33.79,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T08:15:00.000Z,2020-03-16T13:45:00+05:30,28.6573814,77.1585447,20.36,980,43.26,130.75,35.22,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T08:00:00.000Z,2020-03-16T13:30:00+05:30,28.6573814,77.1585447,20.99,1020,30.01,111.03,28.42,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T07:45:00.000Z,2020-03-16T13:15:00+05:30,28.6573814,77.1585447,21.63,1080,19.17,85.36,22.12,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T07:30:00.000Z,2020-03-16T13:00:00+05:30,28.6573814,77.1585447,22.03,1060,21.1,74.73,20.51,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T07:15:00.000Z,2020-03-16T12:45:00+05:30,28.6573814,77.1585447,22.3,1080,22.1,73.78,23.03,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T07:00:00.000Z,2020-03-16T12:30:00+05:30,28.6573814,77.1585447,22.54,1110,28.31,93.69,23.9,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T06:45:00.000Z,2020-03-16T12:15:00+05:30,28.6573814,77.1585447,20.95,1200,29.88,94.31,26.63,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T06:30:00.000Z,2020-03-16T12:00:00+05:30,28.6573814,77.1585447,24.66,1210,29.86,97.38,27.11,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T06:15:00.000Z,2020-03-16T11:45:00+05:30,28.6573814,77.1585447,23.1,1210,29.96,86.32,25.21,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T06:00:00.000Z,2020-03-16T11:30:00+05:30,28.6573814,77.1585447,22.22,1210,27.04,87.82,21.94,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T05:45:00.000Z,2020-03-16T11:15:00+05:30,28.6573814,77.1585447,22.81,1220,20.06,81.26,10.92,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T05:30:00.000Z,2020-03-16T11:00:00+05:30,28.6573814,77.1585447,22.67,1250,13.72,75.1,14.61,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T05:15:00.000Z,2020-03-16T10:45:00+05:30,28.6573814,77.1585447,24.74,1270,10.91,60.35,9.15,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T05:00:00.000Z,2020-03-16T10:30:00+05:30,28.6573814,77.1585447,25.93,1260,20.48,70.72,6.68,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T04:45:00.000Z,2020-03-16T10:15:00+05:30,28.6573814,77.1585447,26.98,1250,30.45,85.27,9.5,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T04:30:00.000Z,2020-03-16T10:00:00+05:30,28.6573814,77.1585447,26.92,1290,34.34,86.36,15.41,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T04:15:00.000Z,2020-03-16T09:45:00+05:30,28.6573814,77.1585447,28.04,1290,29.6,65.08,3.82,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T04:00:00.000Z,2020-03-16T09:30:00+05:30,28.6573814,77.1585447,29.66,1260,32.23,70.57,9.42,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T03:45:00.000Z,2020-03-16T09:15:00+05:30,28.6573814,77.1585447,31.32,1270,40.71,98.12,10.09,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T03:30:00.000Z,2020-03-16T09:00:00+05:30,28.6573814,77.1585447,29.32,1240,51.14,128.32,10.43,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T03:15:00.000Z,2020-03-16T08:45:00+05:30,28.6573814,77.1585447,34.75,1200,52.2,135.14,1.29,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T03:00:00.000Z,2020-03-16T08:30:00+05:30,28.6573814,77.1585447,32.4,1180,56.55,132.11,7.08,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T02:45:00.000Z,2020-03-16T08:15:00+05:30,28.6573814,77.1585447,31.63,1120,65.12,141.38,8.94,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T02:30:00.000Z,2020-03-16T08:00:00+05:30,28.6573814,77.1585447,32.21,1130,76.53,149.57,14.97,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T02:15:00.000Z,2020-03-16T07:45:00+05:30,28.6573814,77.1585447,41.12,1090,81.27,167.81,7.92,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T02:00:00.000Z,2020-03-16T07:30:00+05:30,28.6573814,77.1585447,43.67,1080,89.56,176.25,11.5,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T01:45:00.000Z,2020-03-16T07:15:00+05:30,28.6573814,77.1585447,33.9,1070,92.66,173.89,9.37,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T01:30:00.000Z,2020-03-16T07:00:00+05:30,28.6573814,77.1585447,34.1,1040,87.56,172.92,4.44,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T01:15:00.000Z,2020-03-16T06:45:00+05:30,28.6573814,77.1585447,39.06,1040,75.7,162.73,9.96,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T01:00:00.000Z,2020-03-16T06:30:00+05:30,28.6573814,77.1585447,35.76,970,66.77,151.43,6.28,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T00:45:00.000Z,2020-03-16T06:15:00+05:30,28.6573814,77.1585447,27.83,1010,57.46,136.44,10.67,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-16T00:30:00.000Z,2020-03-16T06:00:00+05:30,28.6573814,77.1585447,28.78,980,53.58,134.71,8,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-15T20:15:00.000Z,2020-03-16T01:45:00+05:30,28.6573814,77.1585447,25.6,1310,35.13,94.42,6.25,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-15T20:00:00.000Z,2020-03-16T01:30:00+05:30,28.6573814,77.1585447,29.46,1270,36.49,88.03,3.48,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-15T19:45:00.000Z,2020-03-16T01:15:00+05:30,28.6573814,77.1585447,31.79,1300,50.75,85.08,6.08,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-15T19:30:00.000Z,2020-03-16T01:00:00+05:30,28.6573814,77.1585447,31.74,1320,60.96,99.66,10.04,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-15T19:15:00.000Z,2020-03-16T00:45:00+05:30,28.6573814,77.1585447,23.51,1330,69.46,141.36,12.76,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-15T19:00:00.000Z,2020-03-16T00:30:00+05:30,28.6573814,77.1585447,26.58,1330,70.81,169,9.92,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-15T18:45:00.000Z,2020-03-16T00:15:00+05:30,28.6573814,77.1585447,28.39,1330,70.74,168.98,6.84,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-15T18:30:00.000Z,2020-03-16T00:00:00+05:30,28.6573814,77.1585447,27.69,1310,63.21,163.26,9.41,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-15T18:15:00.000Z,2020-03-15T23:45:00+05:30,28.6573814,77.1585447,27.38,1210,59.32,144.31,10.19,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-03-15T18:00:00.000Z,2020-03-15T23:30:00+05:30,28.6573814,77.1585447,28.98,1300,63.39,151.2,9.78,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
